Cygnus version: 0.28.0.7,File version: 2021.11
Operative system: Windows
Record datetime: 2025-09-24 16:47:34.471
Device ID: STEEG_DG329018
Device verison: 
Device bandwidth: DC to 131 Hz
Device sampling rate: 500 samples/second
Data type / unit: EEG / micro-volt (uV)
Bandpass filter: None
Notch filter: None
Timestamp,Serial Number,Fp1,Fp2,AF3,AF4,F7,F3,Fz,F4,F8,FT7,FC3,FCz,FC4,FT8,T7,C3,Cz,C4,T8,TP7,CP3,CPz,CP4,TP8,P7,P3,Pz,P4,P8,O1,Oz,O2,Event Id,Event Date,Event Duration,Software Marker,Software Marker Name
0.122,1789003,10258.34,7518.08,10238.78,3222.75,25640.51,4198.45,12702.69,2137.19,11829.89,10851.13,11632.19,9727.43,-1882.57,19952.51,-856.39,4153.01,3344.45,8742.94,8401.34,8801.56,6709.05,7248.19,1906.03,22650.64,11811.57,4907.2,5349.49,4210.12,8200.07,8647.95,11495.38,9917.66,,,,,
0.124,1789004,10269.4,7525.41,10249.48,3233.18,25650.07,4207.84,12713.01,2149.38,11843.55,10855.4,11641.39,9737.04,-1870.1,19977.81,-855.04,4161.33,3353.17,8754.5,8411.33,8800.52,6717.47,7256.56,1916.32,22653.14,11845.43,4915.08,5356.26,4219.92,8208.05,8651.8,11503.81,9936.51,,,,,
0.126,1789005,10281.34,7538.09,10259.85,3246.28,25660.24,4218.77,12725.93,2165.66,11857.72,10862.16,11650.98,9749.31,-1854.59,19999.53,-841.82,4169.96,3364.1,8768.16,8451.23,8806.99,6723.42,7264.5,1927.12,22684.06,11834.99,4912.19,5360.87,4228.36,8208.74,8670.01,11507.8,9948.4,,,,,
0.128,1789006,10276.08,7538.34,10253.0,3243.5,25654.08,4213.7,12722.97,2165.15,11854.05,10855.17,11644.1,9746.48,-1858.01,19982.84,-844.08,4163.32,3360.64,8762.04,8466.61,8799.91,6714.52,7259.5,1923.06,22692.28,11780.63,4897.22,5356.5,4225.04,8214.63,8684.58,11507.11,9946.38,,,,,
0.130,1789007,10255.09,7524.46,10231.45,3226.71,25637.29,4193.76,12704.52,2149.78,11837.02,10833.56,11623.14,9729.49,-1876.72,19940.75,-873.3,4143.2,3344.23,8739.72,8450.16,8770.23,6695.11,7244.6,1906.58,22662.15,11740.41,4879.01,5345.99,4213.46,8230.41,8680.37,11504.21,9940.15,,,,,
0.132,1789008,10237.01,7511.31,10214.89,3215.32,25627.97,4179.15,12690.58,2139.81,11826.4,10817.16,11608.94,9717.91,-1888.04,19917.09,-898.42,4130.16,3333.33,8725.2,8448.18,8744.55,6683.78,7235.36,1894.82,22633.85,11737.19,4869.52,5339.76,4206.68,8235.48,8665.25,11501.62,9938.75,,,,,
0.134,1789009,10231.37,7507.15,10213.45,3217.99,25629.22,4181.06,12692.88,2143.7,11831.26,10819.88,11612.55,9722.87,-1882.54,19932.71,-887.79,4136.26,3338.21,8731.82,8469.67,8749.85,6690.45,7240.07,1899.36,22641.52,11742.61,4875.66,5344.5,4211.62,8217.95,8659.56,11502.41,9942.17,,,,,
0.136,1789010,10230.02,7504.03,10217.96,3223.48,25628.86,4188.95,12701.65,2150.05,11841.42,10832.33,11622.58,9734.39,-1871.78,19966.58,-856.04,4150.15,3349.5,8749.97,8464.5,8774.97,6705.13,7251.04,1915.36,22669.71,11747.45,4892.7,5355.77,4223.39,8200.68,8670.45,11507.2,9947.15,,,,,
0.138,1789011,10226.14,7494.99,10218.53,3221.48,25621.63,4190.12,12704.2,2148.81,11842.49,10838.82,11624.56,9738.68,-1867.81,19985.62,-841.99,4155.21,3353.88,8762.16,8416.18,8789.77,6712.24,7256.41,1927.54,22680.84,11768.27,4906.1,5363.66,4231.61,8206.84,8685.62,11512.63,9952.0,,,,,
0.140,1789012,10224.76,7486.33,10217.4,3216.04,25614.35,4186.1,12701.35,2143.69,11831.9,10837.78,11618.84,9734.57,-1870.98,19978.63,-855.06,4150.14,3349.72,8759.93,8382.48,8786.59,6708.57,7253.36,1924.89,22663.19,11791.8,4906.25,5364.03,4229.46,8223.76,8689.76,11515.71,9955.69,,,,,
