Cygnus version: 0.28.0.7,File version: 2021.11
Operative system: Windows
Record datetime: 2025-09-14 17:53:36.209
Device ID: STEEG_DG329018
Device verison: 
Device bandwidth: DC to 131 Hz
Device sampling rate: 500 samples/second
Data type / unit: EEG / micro-volt (uV)
Bandpass filter: None
Notch filter: None
Timestamp,Serial Number,Fp1,Fp2,AF3,AF4,F7,F3,Fz,F4,F8,FT7,FC3,FCz,FC4,FT8,T7,C3,Cz,C4,T8,TP7,CP3,CPz,CP4,TP8,P7,P3,Pz,P4,P8,O1,Oz,O2,Event Id,Event Date,Event Duration,Software Marker,Software Marker Name
0.068,643027,-9727.85,-2206.35,809.43,3637.99,103462.56,-82.67,4402.38,-1249.82,75565.84,143256.79,5072.52,20861.45,9272.33,79237.99,123187.98,4488.24,9445.58,9311.32,138838.2,123736.64,-788.27,301.42,24603.97,119420.39,97746.22,-1904.59,-4864.43,-3576.91,92566.84,681.26,12126.04,793.23,,,,,
0.070,643028,-9724.16,-2198.75,830.0,3649.77,103611.66,-53.4,4437.7,-1219.17,75748.65,143346.26,5081.03,20871.82,9283.15,79356.56,123279.27,4495.9,9458.21,9317.19,138930.56,123792.9,-786.83,318.03,24591.68,119479.18,97813.06,-1826.78,-4829.27,-3577.95,92612.55,707.36,12119.84,799.09,,,,,
0.072,643029,-9726.4,-2199.94,840.0,3653.99,103941.74,-37.01,4462.81,-1200.01,76136.86,143583.77,5086.78,20880.43,9288.19,79620.51,123517.15,4505.97,9472.79,9321.96,139161.58,123964.18,-783.24,336.59,24582.81,119662.2,98005.64,-1758.62,-4796.47,-3575.63,92769.37,726.94,12118.06,804.42,,,,,
0.074,643030,-9733.42,-2207.49,831.42,3647.0,104237.42,-49.35,4455.45,-1208.86,76483.6,143808.83,5081.23,20876.95,9281.05,79855.51,123741.98,4507.68,9475.94,9319.49,139376.95,124131.21,-783.7,338.8,24582.19,119844.15,98192.52,-1767.69,-4798.12,-3575.68,92928.32,720.98,12116.71,800.86,,,,,
0.076,643031,-9738.0,-2213.55,812.62,3635.39,104296.12,-79.89,4421.6,-1239.2,76546.56,143855.06,5067.8,20863.21,9266.91,79885.46,123778.19,4498.93,9464.2,9311.2,139408.48,124154.65,-788.84,321.68,24590.27,119875.91,98222.02,-1854.22,-4835.11,-3579.65,92956.12,697.99,12122.09,795.05,,,,,
0.078,643032,-9736.74,-2214.31,797.09,3628.49,104111.97,-104.81,4389.51,-1267.33,76315.84,143717.98,5059.11,20853.36,9258.16,79713.58,123623.72,4489.61,9450.24,9305.33,139256.1,124036.16,-791.66,302.85,24602.84,119754.17,98093.12,-1943.09,-4873.37,-3582.25,92850.33,679.85,12136.87,796.98,,,,,
0.080,643033,-9732.25,-2210.95,791.46,3629.82,103827.24,-111.93,4378.12,-1276.54,75970.6,143515.32,5061.04,20855.46,9260.25,79480.67,123413.95,4487.61,9445.84,9306.15,139052.56,123886.8,-788.17,296.63,24613.17,119593.5,97924.34,-1975.43,-4887.02,-3580.41,92713.76,673.3,12150.0,803.63,,,,,
0.082,643034,-9726.61,-2203.94,797.23,3638.07,103580.79,-102.57,4386.78,-1266.07,75685.6,143346.95,5068.72,20864.36,9269.11,79304.76,123256.14,4490.73,9449.61,9310.48,138903.11,123784.26,-782.74,300.19,24615.85,119478.51,97803.61,-1957.64,-4879.98,-3577.7,92619.15,673.13,12151.13,805.77,,,,,
0.084,643035,-9720.39,-2194.23,813.76,3650.39,103474.81,-80.29,4410.1,-1242.11,75572.66,143272.37,5076.84,20873.48,9279.41,79245.53,123195.7,4494.66,9455.92,9314.33,138851.33,123749.93,-780.79,307.09,24608.81,119435.72,97760.36,-1912.65,-4862.39,-3578.35,92585.43,681.05,12142.96,802.98,,,,,
0.086,643036,-9716.94,-2187.73,833.79,3660.96,103584.05,-52.38,4442.06,-1214.06,75705.72,143343.47,5084.26,20881.66,9287.53,79344.18,123271.48,4499.88,9464.49,9316.68,138931.19,123806.61,-781.93,318.17,24594.09,119491.48,97822.42,-1845.59,-4834.97,-3582.08,92633.61,700.97,12132.24,801.19,,,,,
0.088,643037,-9719.52,-2190.41,844.46,3662.54,103870.69,-34.87,4466.29,-1197.22,76044.67,143542.66,5088.76,20886.57,9288.98,79571.59,123470.17,4506.66,9474.4,9316.93,139125.25,123945.78,-782.9,331.79,24579.05,119639.22,97980.32,-1780.04,-4806.46,-3585.91,92758.17,722.38,12121.48,801.52,,,,,
0.090,643038,-9725.02,-2200.07,839.37,3653.77,104150.22,-40.54,4463.76,-1204.33,76382.59,143738.85,5086.69,20883.01,9280.79,79784.09,123666.62,4510.73,9478.16,9313.62,139311.71,124076.34,-782.73,337.21,24573.05,119784.61,98132.88,-1767.87,-4799.48,-3588.04,92877.65,726.81,12114.87,800.92,,,,,
0.092,643039,-9727.93,-2209.77,824.2,3640.65,104248.89,-64.14,4434.89,-1231.83,76504.3,143804.85,5079.01,20871.24,9266.48,79842.48,123726.61,4508.09,9469.96,9306.76,139364.99,124106.27,-782.81,327.04,24578.49,119826.71,98174.09,-1826.45,-4823.73,-3589.22,92908.29,709.05,12118.04,798.97,,,,,
0.094,643040,-9729.13,-2217.35,807.04,3628.65,104150.89,-90.04,4399.6,-1263.42,76374.38,143736.55,5070.57,20858.33,9253.2,79743.58,123641.83,4499.83,9454.06,9298.24,139281.31,124043.3,-784.78,307.54,24587.6,119765.52,98105.33,-1908.65,-4861.39,-3591.83,92856.43,680.81,12127.11,796.66,,,,,
0.096,643041,-9732.55,-2223.61,791.74,3619.22,103937.05,-108.61,4374.81,-1285.53,76099.81,143596.56,5063.9,20849.46,9245.41,79569.09,123488.93,4489.72,9439.4,9290.6,139134.78,123946.51,-789.34,290.1,24592.05,119659.99,97990.9,-1961.82,-4889.53,-3596.73,92773.03,657.57,12131.2,792.96,,,,,
0.098,643042,-9735.26,-2224.07,784.47,3616.11,103684.83,-114.59,4366.71,-1290.73,75799.33,143428.3,5060.49,20846.11,9245.58,79384.51,123325.8,4482.07,9431.85,9287.71,138979.78,123843.61,-794.14,281.41,24592.24,119543.88,97868.71,-1974.49,-4899.44,-3600.09,92679.69,651.05,12129.28,788.92,,,,,
0.100,643043,-9731.07,-2213.62,794.55,3625.4,103506.73,-100.09,4380.79,-1273.14,75603.87,143301.67,5064.96,20851.56,9256.29,79266.43,123214.71,4482.24,9434.96,9293.6,138877.12,123770.55,-793.82,285.62,24592.09,119459.89,97783.22,-1947.21,-4887.79,-3596.66,92609.76,667.41,12130.17,789.51,,,,,
0.102,643044,-9723.87,-2199.43,818.92,3643.07,103552.68,-67.39,4416.35,-1237.31,75663.47,143332.85,5077.82,20866.1,9273.62,79322.67,123254.58,4491.91,9449.25,9305.99,138922.62,123806.59,-786.99,303.72,24589.22,119492.33,97819.71,-1874.53,-4853.4,-3588.49,92640.39,699.44,12133.18,795.14,,,,,
0.104,643045,-9725.88,-2197.54,835.95,3651.83,103840.51,-41.43,4450.24,-1208.12,75995.03,143544.08,5086.8,20877.21,9283.04,79563.35,123466.0,4502.39,9465.13,9313.67,139132.16,123968.56,-781.93,324.3,24578.52,119660.9,97996.93,-1788.05,-4814.78,-3585.82,92789.19,724.0,12125.82,796.95,,,,,
0.106,643046,-9740.03,-2212.61,827.56,3639.97,104167.78,-48.52,4450.76,-1211.98,76382.47,143780.11,5078.17,20869.19,9272.77,79820.87,123702.21,4501.03,9466.53,9307.4,139359.44,124135.37,-788.2,327.61,24564.15,119842.32,98186.77,-1761.08,-4806.16,-3594.59,92942.72,721.05,12107.16,788.43,,,,,
0.108,643047,-9753.95,-2230.62,801.49,3617.49,104304.46,-83.44,4415.39,-1245.59,76557.89,143864.9,5056.98,20845.55,9250.51,79906.11,123784.31,4487.73,9450.05,9292.64,139432.97,124171.96,-801.98,308.9,24559.19,119893.16,98239.73,-1824.76,-4837.81,-3606.44,92975.7,696.74,12097.18,777.47,,,,,
0.110,643048,-9756.05,-2236.7,780.19,3603.97,104209.83,-115.53,4375.42,-1279.15,76448.79,143780.74,5043.4,20828.12,9236.45,79796.99,123686.44,4476.71,9432.07,9284.31,139333.2,124079.56,-808.04,287.36,24570.75,119805.72,98146.59,-1918.97,-4878.62,-3607.7,92891.36,676.36,12111.68,777.91,,,,,
0.112,643049,-9749.02,-2231.65,773.74,3605.27,103990.56,-126.18,4357.16,-1291.91,76173.66,143623.69,5047.29,20829.75,9239.41,79603.62,123513.17,4478.08,9428.24,9288.55,139164.08,123954.25,-798.97,282.1,24590.96,119674.06,98005.45,-1966.63,-4895.02,-3596.52,92779.12,672.98,12138.17,790.43,,,,,
0.114,643050,-9741.99,-2224.57,776.74,3612.86,103748.04,-121.36,4358.95,-1287.64,75875.52,143466.19,5058.87,20841.21,9250.19,79421.98,123355.13,4486.05,9435.01,9297.25,139012.86,123857.75,-784.27,289.91,24605.42,119565.15,97888.33,-1958.78,-4888.4,-3584.35,92693.7,675.78,12149.01,800.76,,,,,
0.116,643051,-9737.17,-2217.7,785.86,3621.29,103560.57,-108.87,4371.54,-1274.56,75660.37,143346.2,5067.09,20849.92,9259.22,79302.57,123249.98,4490.96,9441.15,9302.09,138915.91,123799.76,-776.54,297.65,24607.09,119495.49,97814.66,-1928.2,-4876.43,-3580.33,92641.68,674.71,12134.79,798.89,,,,,
0.118,643052,-9731.85,-2208.19,803.1,3632.56,103521.57,-86.83,4396.28,-1251.65,75624.93,143316.64,5073.08,20856.59,9267.64,79293.52,123232.38,4493.58,9447.06,9304.83,138905.87,123793.42,-776.68,304.75,24598.84,119482.96,97803.99,-1882.5,-4859.07,-3582.3,92633.67,680.57,12113.95,791.87,,,,,
0.120,643053,-9728.25,-2199.82,822.16,3643.87,103674.48,-60.62,4429.11,-1223.57,75811.85,143409.93,5079.62,20864.73,9276.37,79415.73,123326.99,4498.86,9458.0,9308.9,139002.26,123853.05,-778.97,317.26,24586.21,119545.11,97873.91,-1817.82,-4830.03,-3584.88,92682.36,704.93,12108.11,792.21,,,,,
0.122,643054,-9731.76,-2201.43,828.06,3645.1,103938.28,-49.85,4447.65,-1209.74,76133.74,143580.86,5080.51,20867.15,9277.0,79612.58,123497.34,4503.3,9466.24,9309.63,139166.23,123957.41,-782.54,328.09,24573.2,119660.95,97999.54,-1769.42,-4806.37,-3588.58,92771.44,731.46,12116.96,799.35,,,,,
0.124,643055,-9741.49,-2214.06,814.88,3632.54,104161.61,-66.26,4433.38,-1224.5,76408.31,143734.68,5070.06,20855.86,9263.33,79776.23,123650.81,4499.35,9458.0,9301.18,139310.5,124054.12,-789.32,322.65,24564.41,119772.33,98116.21,-1786.64,-4814.86,-3595.68,92859.39,730.43,12123.97,801.58,,,,,
0.126,643056,-9750.47,-2228.8,792.66,3615.04,104229.61,-97.97,4395.9,-1258.34,76481.12,143791.51,5054.68,20837.0,9243.58,79817.22,123697.79,4488.43,9435.49,9287.73,139353.09,124089.29,-795.79,301.95,24564.97,119815.93,98157.2,-1863.19,-4852.64,-3602.85,92898.66,700.13,12122.28,794.38,,,,,
0.128,643057,-9754.5,-2237.6,774.16,3603.11,104109.08,-124.27,4361.11,-1288.86,76314.46,143717.81,5045.64,20824.48,9231.64,79708.89,123606.36,4479.61,9416.0,9279.05,139263.93,124034.24,-796.45,283.11,24574.66,119757.8,98091.25,-1939.05,-4888.49,-3604.78,92856.22,670.81,12123.14,787.28,,,,,
0.130,643058,-9753.9,-2238.37,765.53,3600.37,103856.19,-134.49,4345.35,-1301.65,76001.26,143546.47,5046.33,20823.79,9232.04,79506.63,123427.72,4477.39,9409.54,9278.55,139091.35,123915.63,-792.44,276.84,24585.8,119627.75,97953.13,-1970.52,-4901.75,-3601.69,92750.28,665.09,12136.5,790.23,,,,,
0.132,643059,-9747.78,-2230.01,771.1,3607.86,103609.31,-126.13,4352.11,-1293.04,75716.1,143378.27,5053.65,20831.58,9241.33,79329.97,123270.46,4479.87,9412.46,9283.52,138942.07,123812.67,-788.61,280.07,24591.03,119512.11,97832.51,-1958.99,-4895.85,-3597.25,92655.22,677.27,12154.47,801.49,,,,,
0.134,643060,-9735.32,-2212.78,793.06,3625.88,103515.57,-99.2,4380.85,-1264.68,75615.73,143316.43,5065.77,20845.2,9257.25,79283.2,123222.82,4486.76,9421.94,9293.15,138902.74,123790.02,-784.6,290.75,24590.41,119481.12,97801.62,-1915.1,-4875.44,-3591.84,92633.41,696.41,12161.33,812.52,,,,,
0.136,643061,-9723.31,-2195.41,821.36,3646.71,103624.02,-64.07,4422.16,-1227.47,75748.14,143386.21,5079.9,20862.05,9275.96,79381.01,123296.74,4498.94,9439.44,9306.78,138980.59,123844.33,-777.66,311.25,24587.38,119534.73,97861.51,-1842.92,-4839.42,-3584.63,92679.39,722.17,12152.29,817.57,,,,,
0.138,643062,-9722.55,-2191.13,836.18,3655.65,103863.77,-43.11,4452.1,-1203.02,76040.34,143538.48,5087.75,20873.19,9286.24,79562.22,123448.45,4510.58,9457.26,9316.81,139127.9,123936.99,-771.81,333.33,24582.15,119635.82,97972.54,-1770.97,-4802.43,-3579.97,92757.12,746.43,12135.08,814.73,,,,,
0.140,643063,-9733.66,-2202.02,828.07,3646.51,104113.77,-51.05,4449.47,-1207.5,76349.06,143706.44,5082.71,20869.48,9278.8,79746.86,123617.25,4511.87,9459.37,9314.27,139287.21,124040.77,-774.52,338.08,24574.94,119753.97,98097.89,-1753.51,-4794.7,-3583.65,92849.25,746.19,12120.16,804.99,,,,,
0.142,643064,-9745.1,-2216.02,807.04,3629.19,104261.47,-79.23,4418.26,-1235.49,76520.04,143822.41,5069.27,20854.01,9260.04,79855.11,123727.39,4501.71,9442.35,9301.82,139390.77,124121.28,-784.62,319.72,24571.83,119846.25,98189.73,-1812.77,-4826.07,-3593.13,92930.21,714.23,12115.83,794.57,,,,,
0.144,643065,-9748.71,-2223.08,787.53,3616.55,104227.58,-107.71,4382.01,-1267.03,76454.13,143817.92,5058.0,20839.76,9246.02,79819.65,123706.13,4489.52,9421.8,9291.81,139369.85,124121.69,-792.62,295.3,24579.11,119848.15,98184.74,-1905.54,-4870.13,-3598.98,92941.72,676.21,12124.9,791.02,,,,,
