Record datetime: 2025-09-14 17:53:29.823497
Timestamp,Fp1,Fp2,AF3,AF4,F3,Fz,F4,FC3,FCz,FC4,C3,Cz,C4,CP3,CPz,CP4,P3,Pz,P4,O1,Oz,O2
0.234,-9890.78,-2230.44,679.76,3555.36,-134.42,4187.11,-1494.66,4935.53,20828.56,9235.25,4363.46,9284.83,9268.73,-864.65,55.16,24548.61,-2207.91,-5228.25,-3716.42,521.2,11995.29,711.59
0.236,-9884.84,-2220.2,693.17,3564.92,-118.55,4205.21,-1477.41,4937.86,20831.29,9241.37,4362.97,9287.87,9270.97,-869.08,58.38,24542.04,-2185.2,-5220.52,-3719.87,529.87,11988.94,711.46
0.238,-9880.63,-2213.09,714.67,3576.86,-87.84,4238.92,-1447.45,4948.05,20842.29,9251.34,4368.69,9299.22,9276.78,-868.99,73.54,24531.26,-2110.41,-5184.0,-3718.08,566.04,11992.87,721.65
0.240,-9880.32,-2213.4,726.61,3581.51,-70.59,4264.85,-1428.63,4954.53,20850.69,9254.65,4377.1,9313.12,9280.35,-867.87,90.12,24520.44,-2047.91,-5155.39,-3718.62,585.79,11990.01,723.79
0.242,-9884.48,-2222.21,721.83,3574.58,-77.16,4258.36,-1437.4,4952.52,20845.82,9246.07,4380.76,9314.11,9276.56,-866.62,92.67,24518.12,-2048.72,-5153.73,-3718.75,576.81,11985.27,728.26
0.244,-9888.01,-2232.54,704.93,3560.45,-104.43,4224.88,-1468.78,4940.54,20831.02,9230.42,4373.88,9301.45,9267.3,-871.32,75.37,24523.35,-2126.14,-5189.9,-3721.88,550.93,11978.93,721.38
0.246,-9892.75,-2238.93,685.3,3550.04,-132.9,4189.03,-1499.85,4928.69,20817.7,9219.29,4362.03,9284.02,9259.39,-877.93,53.55,24532.78,-2215.64,-5231.16,-3725.99,511.81,11973.78,710.03
0.248,-9893.51,-2239.64,675.07,3547.53,-144.26,4172.8,-1512.14,4927.04,20816.31,9220.81,4357.34,9277.4,9260.24,-877.17,44.44,24543.96,-2254.58,-5246.4,-3724.2,502.06,11993.05,713.6
0.250,-9892.97,-2238.84,676.5,3550.26,-138.67,4176.83,-1506.33,4930.66,20820.69,9226.49,4357.56,9279.01,9263.01,-873.01,47.34,24544.41,-2235.35,-5240.28,-3722.86,507.56,11998.68,710.7
0.252,-9888.46,-2230.39,688.52,3557.73,-124.68,4193.41,-1490.15,4934.1,20824.41,9233.86,4359.66,9282.81,9264.93,-871.41,52.44,24537.79,-2204.51,-5228.03,-3727.87,521.29,11994.35,704.21
0.254,-9877.19,-2215.24,715.3,3576.01,-89.68,4231.27,-1454.56,4949.7,20840.68,9249.87,4373.48,9297.3,9274.32,-861.7,72.6,24530.01,-2121.58,-5188.96,-3727.11,546.14,11982.68,707.3
0.256,-9873.57,-2210.5,733.27,3586.07,-65.13,4265.03,-1426.71,4961.28,20854.04,9261.45,4388.68,9317.59,9284.2,-852.99,95.22,24523.35,-2043.71,-5151.59,-3723.49,574.62,11969.49,714.67
0.258,-9884.21,-2222.48,724.02,3575.52,-74.07,4261.45,-1432.39,4956.86,20850.24,9255.32,4393.37,9324.39,9283.53,-851.11,102.19,24520.0,-2029.99,-5143.76,-3722.55,582.89,11972.35,719.73
0.260,-9893.15,-2236.11,704.66,3558.35,-99.87,4229.98,-1460.64,4943.54,20834.87,9238.83,4385.37,9311.78,9272.08,-857.23,87.53,24519.37,-2085.91,-5170.41,-3728.41,560.72,11986.03,719.55
0.262,-9895.83,-2243.36,686.96,3546.51,-126.47,4195.82,-1490.19,4932.27,20820.69,9225.37,4373.74,9294.17,9262.21,-864.3,64.91,24524.74,-2171.43,-5211.8,-3734.66,524.91,11981.52,707.84
0.264,-9896.91,-2246.22,671.27,3538.42,-148.46,4167.75,-1516.3,4923.69,20810.73,9215.89,4362.26,9277.27,9254.47,-871.54,42.96,24530.99,-2248.67,-5249.17,-3741.64,498.44,11974.14,694.65
0.266,-9890.65,-2237.23,676.05,3546.82,-139.88,4174.32,-1508.65,4933.3,20820.52,9225.15,4366.23,9280.04,9259.75,-866.17,46.54,24536.81,-2236.34,-5242.83,-3736.81,505.33,11989.52,703.81
0.268,-9873.61,-2215.73,697.73,3568.41,-116.14,4199.27,-1483.22,4948.86,20838.13,9243.74,4378.75,9294.7,9273.25,-853.61,61.02,24546.02,-2206.07,-5225.12,-3725.37,527.32,12004.41,718.74
0.270,-9857.75,-2196.15,727.95,3591.43,-78.23,4239.59,-1445.0,4968.57,20859.23,9263.41,4392.88,9311.78,9285.94,-842.39,81.72,24545.52,-2131.42,-5185.56,-3717.05,556.96,12007.89,731.75
0.272,-9850.15,-2184.53,752.54,3607.08,-47.03,4279.91,-1412.67,4981.31,20875.23,9274.68,4406.42,9329.13,9293.9,-835.82,101.88,24536.09,-2048.58,-5150.02,-3714.14,584.41,11998.91,734.3
0.274,-9854.84,-2187.83,754.86,3605.47,-43.68,4291.04,-1408.65,4980.42,20876.31,9272.67,4410.18,9337.53,9294.88,-838.95,110.6,24528.49,-2018.5,-5135.05,-3715.89,587.98,11984.38,729.07
0.276,-9860.7,-2198.61,741.01,3592.77,-64.42,4267.26,-1432.34,4969.55,20863.52,9258.23,4404.23,9328.63,9286.39,-845.57,99.78,24528.63,-2068.88,-5155.74,-3718.62,575.92,11987.2,728.8
0.278,-9863.47,-2206.16,726.25,3581.91,-87.89,4236.01,-1460.42,4959.23,20849.84,9245.17,4394.93,9313.26,9276.6,-850.53,80.96,24533.86,-2143.35,-5190.48,-3723.85,547.89,11987.33,721.56
0.280,-9866.37,-2213.72,710.25,3571.41,-108.85,4207.4,-1485.41,4951.72,20839.47,9233.68,4384.61,9296.58,9267.44,-853.21,61.96,24540.16,-2207.1,-5223.38,-3726.66,522.18,11993.45,718.34
0.282,-9867.58,-2216.71,703.45,3567.83,-113.1,4199.09,-1492.92,4954.13,20840.54,9232.75,4382.46,9292.16,9265.87,-849.32,59.05,24544.63,-2213.76,-5228.65,-3724.47,518.29,11997.03,717.67
0.284,-9867.45,-2215.37,705.56,3568.95,-108.9,4202.35,-1488.89,4954.62,20840.14,9236.23,4380.41,9291.22,9266.63,-850.26,58.92,24542.84,-2203.75,-5227.22,-3725.23,516.01,11987.55,711.81
0.286,-9863.78,-2207.99,715.43,3575.07,-97.99,4214.91,-1475.71,4954.09,20839.47,9242.45,4378.13,9293.18,9270.07,-856.12,60.57,24538.59,-2190.16,-5219.62,-3729.12,530.0,11979.73,707.08
0.288,-9859.0,-2199.23,738.1,3588.53,-64.46,4251.48,-1442.0,4967.99,20852.08,9256.26,4388.01,9307.49,9280.18,-852.32,80.87,24530.37,-2104.15,-5178.09,-3724.65,562.28,11989.25,723.93
0.290,-9863.11,-2200.75,746.5,3591.52,-49.22,4276.02,-1423.58,4973.62,20859.01,9261.31,4396.23,9321.97,9286.39,-848.61,100.36,24523.17,-2032.71,-5142.87,-3719.15,581.86,11992.69,743.33
0.292,-9874.69,-2213.9,734.43,3579.81,-61.91,4265.29,-1434.31,4967.09,20851.67,9250.63,4398.11,9322.51,9282.14,-847.67,103.22,24521.16,-2028.91,-5141.88,-3716.51,574.93,11990.06,752.18
0.294,-9884.25,-2226.01,710.47,3562.82,-97.05,4227.3,-1468.02,4950.2,20833.84,9234.36,4388.23,9308.29,9273.02,-855.13,85.29,24528.76,-2113.09,-5179.93,-3718.75,544.89,11978.57,740.65
0.296,-9895.83,-2238.57,684.9,3546.01,-132.28,4186.3,-1502.08,4933.88,20816.09,9219.6,4372.94,9287.69,9262.16,-864.3,60.35,24535.69,-2202.85,-5222.53,-3725.01,512.79,11974.37,717.71
0.298,-9899.23,-2243.27,675.25,3540.96,-140.86,4174.59,-1511.69,4934.64,20817.25,9220.23,4369.27,9282.19,9260.91,-859.96,55.3,24542.71,-2220.69,-5229.77,-3722.55,517.93,11991.67,710.61
0.300,-9893.69,-2238.12,677.7,3544.72,-139.07,4176.24,-1509.82,4940.81,20821.95,9225.41,4373.43,9285.99,9263.59,-852.67,57.94,24546.51,-2217.56,-5230.62,-3722.73,527.46,12003.96,707.7
0.302,-9878.85,-2220.82,701.31,3563.49,-107.91,4206.96,-1481.12,4958.65,20840.23,9243.25,4387.6,9301.37,9274.99,-838.82,76.93,24548.07,-2153.28,-5198.39,-3716.6,551.1,12008.3,719.1
0.304,-9868.03,-2209.29,727.1,3579.81,-73.4,4245.45,-1448.35,4973.84,20858.2,9256.66,4401.86,9318.17,9284.51,-828.8,97.14,24541.32,-2070.26,-5162.18,-3710.48,586.11,12016.88,737.29
0.306,-9871.11,-2209.43,735.73,3581.73,-61.11,4267.08,-1433.15,4971.83,20860.88,9257.42,4401.64,9326.22,9285.27,-839.8,104.65,24527.87,-2032.0,-5144.39,-3714.37,603.94,12006.82,742.3
0.308,-9878.09,-2217.61,729.61,3574.89,-69.92,4263.95,-1439.77,4964.99,20855.92,9251.57,4399.81,9328.77,9283.17,-848.29,106.13,24524.83,-2043.49,-5142.33,-3715.84,587.36,11978.03,737.56
0.310,-9886.36,-2228.42,714.99,3562.87,-87.08,4241.74,-1458.36,4956.54,20845.06,9237.22,4392.03,9315.63,9272.22,-854.78,92.0,24520.27,-2083.67,-5163.88,-3724.52,550.21,11967.3,722.18
0.312,-9889.57,-2235.31,695.5,3549.95,-118.96,4204.09,-1491.76,4942.37,20828.43,9220.45,4379.78,9296.58,9259.34,-862.6,67.55,24524.6,-2174.06,-5211.18,-3732.34,526.34,11991.31,713.83
0.314,-9890.07,-2238.71,681.82,3542.75,-135.99,4179.2,-1512.18,4936.11,20819.85,9215.31,4367.93,9281.07,9253.04,-869.89,47.88,24531.35,-2239.38,-5240.46,-3737.03,503.63,12002.26,708.06
0.316,-9890.07,-2236.25,678.6,3543.56,-138.63,4174.32,-1513.57,4937.23,20822.3,9220.18,4365.79,9278.83,9255.99,-868.45,45.11,24537.57,-2248.27,-5244.3,-3733.81,508.55,12008.52,713.47
0.318,-9884.08,-2225.38,690.27,3553.97,-123.29,4190.77,-1495.42,4943.49,20829.1,9231.09,4367.13,9282.5,9261.53,-865.68,50.69,24536.4,-2215.42,-5231.87,-3732.7,522.45,12004.63,719.23
0.320,-9878.4,-2214.43,711.86,3569.62,-93.07,4223.41,-1462.7,4956.86,20841.35,9246.07,4375.98,9293.59,9269.89,-860.05,66.74,24531.8,-2143.17,-5199.24,-3726.57,546.01,12002.08,728.58
0.322,-9875.05,-2207.86,730.99,3580.44,-66.56,4257.11,-1433.69,4966.02,20851.54,9255.46,4385.14,9307.85,9277.9,-857.14,84.18,24522.41,-2068.25,-5167.32,-3723.13,566.12,11988.31,729.29
0.324,-9879.69,-2211.35,730.59,3577.66,-65.22,4265.38,-1430.47,4962.67,20849.57,9253.89,4389.35,9315.67,9280.22,-858.71,93.83,24517.32,-2042.46,-5150.69,-3723.67,574.93,11976.51,724.96
0.326,-9888.59,-2224.22,714.9,3563.4,-85.83,4242.85,-1453.31,4952.43,20835.04,9238.24,4385.1,9307.09,9270.21,-863.45,84.4,24513.61,-2078.98,-5169.11,-3731.49,557.59,11973.43,717.04
0.328,-9894.89,-2235.04,695.54,3548.25,-114.22,4208.12,-1484.65,4940.54,20819.89,9222.64,4375.94,9291.31,9259.79,-869.3,65.13,24519.15,-2154.98,-5204.34,-3738.11,534.12,11979.28,709.31
0.330,-9899.95,-2244.74,679.18,3536.85,-136.66,4178.48,-1510.89,4933.07,20810.55,9212.32,4367.58,9277.81,9251.61,-871.45,47.7,24526.12,-2218.77,-5236.75,-3740.97,507.07,11983.49,695.85
0.332,-9905.0,-2250.46,665.99,3529.52,-149.26,4163.82,-1523.99,4929.05,20808.04,9210.75,4360.51,9271.5,9248.75,-873.01,39.61,24530.01,-2246.48,-5250.6,-3743.2,500.46,11987.42,689.37
0.334,-9899.63,-2242.06,675.02,3539.31,-135.68,4177.27,-1508.61,4936.7,20817.48,9221.57,4362.26,9277.14,9255.41,-868.63,47.48,24532.11,-2216.98,-5235.18,-3740.52,514.13,11995.82,695.09
0.336,-9892.61,-2231.82,688.79,3548.97,-120.97,4196.23,-1491.35,4938.31,20822.3,9230.11,4363.91,9284.65,9259.43,-869.89,54.36,24528.22,-2188.86,-5224.59,-3740.88,526.79,11989.07,696.39
0.338,-9885.6,-2221.72,711.63,3562.6,-89.9,4230.78,-1461.18,4947.74,20834.6,9242.58,4370.57,9297.66,9267.93,-867.87,72.6,24520.76,-2111.57,-5184.13,-3737.21,556.38,11987.11,705.87
0.340,-9884.34,-2219.93,724.46,3568.77,-72.91,4257.69,-1439.94,4955.29,20845.95,9249.15,4381.88,9315.67,9276.29,-862.6,94.5,24515.48,-2040.22,-5149.98,-3730.91,578.51,11982.05,715.66
0.342,-9898.56,-2236.56,708.73,3554.2,-89.94,4243.08,-1457.87,4945.68,20835.45,9234.67,4378.97,9312.54,9267.52,-866.4,93.3,24509.72,-2049.52,-5153.55,-3733.9,572.12,11979.46,718.12
0.344,-9910.99,-2251.8,684.59,3535.06,-122.98,4205.79,-1492.74,4929.86,20818.33,9214.69,4367.93,9295.38,9254.34,-875.03,73.22,24511.06,-2125.87,-5191.91,-3741.5,541.67,11975.04,708.46
0.346,-9911.66,-2252.83,670.37,3529.52,-145.47,4176.65,-1514.73,4923.87,20812.65,9208.02,4362.21,9283.62,9251.16,-875.7,56.51,24523.26,-2203.75,-5224.81,-3742.53,515.7,11982.32,704.12
0.348,-9902.4,-2245.19,670.73,3535.91,-148.5,4171.68,-1517.86,4930.75,20820.78,9216.92,4366.06,9285.32,9258.05,-866.89,54.94,24538.82,-2233.65,-5234.2,-3734.75,510.56,11995.02,706.9
0.350,-9894.22,-2236.2,675.87,3544.99,-141.67,4178.97,-1509.77,4937.32,20828.34,9228.54,4370.3,9290.55,9266.18,-861.48,59.05,24548.43,-2231.33,-5230.4,-3728.0,517.17,12001.28,711.05
0.352,-9887.92,-2224.98,691.83,3557.32,-119.09,4203.2,-1483.89,4945.46,20838.71,9240.97,4373.25,9296.67,9273.02,-859.34,67.82,24545.39,-2181.35,-5209.16,-3724.56,534.39,11997.61,713.6
0.354,-9877.73,-2211.71,720.98,3576.1,-80.82,4245.31,-1444.77,4962.04,20857.62,9257.33,4386.17,9312.9,9283.04,-849.99,90.17,24536.18,-2087.56,-5167.23,-3720.18,565.81,11998.15,724.69
0.356,-9872.63,-2203.35,736.67,3586.7,-63.75,4273.52,-1424.88,4967.63,20868.04,9266.72,4396.99,9330.2,9291.75,-845.61,108.54,24531.75,-2036.96,-5140.23,-3718.08,592.28,11997.57,729.96
0.358,-9875.63,-2205.27,738.99,3588.57,-59.01,4283.49,-1418.89,4972.91,20873.89,9267.26,4405.89,9341.2,9294.48,-839.49,122.13,24528.49,-1998.83,-5118.59,-3714.5,607.61,12005.43,742.97
0.360,-9876.34,-2208.98,726.07,3578.92,-83.77,4255.82,-1446.69,4962.27,20860.7,9252.55,4400.12,9329.89,9285.59,-846.95,105.23,24531.89,-2078.53,-5154.36,-3720.72,573.01,11986.44,735.91
0.362,-9878.4,-2214.57,706.99,3566.62,-113.64,4218.13,-1480.76,4947.74,20843.76,9237.04,4383.76,9308.38,9272.8,-862.11,76.44,24535.96,-2185.06,-5203.84,-3729.97,529.92,11979.24,721.78
0.364,-9882.11,-2221.09,691.88,3557.5,-131.38,4192.16,-1503.51,4941.84,20835.67,9228.95,4373.3,9293.54,9265.38,-866.76,58.92,24542.57,-2243.18,-5231.16,-3733.46,514.0,11993.19,713.2
0.366,-9886.89,-2225.61,687.05,3555.09,-130.8,4189.39,-1503.83,4944.74,20836.52,9229.04,4373.16,9290.64,9263.68,-863.85,57.49,24542.57,-2228.33,-5230.31,-3732.79,509.08,11991.89,708.46
0.368,-9881.13,-2215.82,696.61,3563.67,-117.75,4201.55,-1489.25,4950.64,20839.69,9236.95,4377.05,9294.12,9267.61,-860.14,62.23,24542.26,-2202.27,-5219.71,-3729.7,519.81,11989.07,706.99
0.370,-9875.63,-2206.16,714.81,3575.43,-93.07,4227.21,-1462.43,4959.32,20845.01,9246.11,4382.1,9302.17,9272.58,-858.04,73.72,24534.48,-2140.81,-5193.47,-3728.81,550.12,11996.45,714.18
0.372,-9871.92,-2197.85,732.38,3586.87,-70.01,4257.25,-1433.77,4964.37,20849.84,9257.38,4387.38,9314.28,9281.03,-859.34,89.41,24526.7,-2077.77,-5161.73,-3725.9,579.85,11993.1,722.36
0.374,-9875.94,-2200.93,733.63,3586.29,-66.21,4269.0,-1424.57,4963.03,20851.09,9258.81,4392.25,9324.83,9285.54,-858.53,104.34,24522.9,-2035.71,-5138.84,-3721.83,588.92,11984.29,727.55
0.376,-9882.91,-2211.75,720.22,3575.03,-84.0,4248.62,-1442.0,4954.67,20841.35,9246.83,4388.9,9318.89,9280.22,-859.92,99.2,24524.16,-2062.48,-5149.26,-3721.79,579.18,11990.33,730.72
0.378,-9889.53,-2221.27,702.87,3562.91,-109.61,4218.31,-1468.82,4943.71,20829.19,9232.43,4380.54,9304.18,9270.25,-864.21,80.96,24527.87,-2126.63,-5184.89,-3725.63,549.0,11995.47,724.91
0.380,-9890.02,-2225.43,684.54,3553.21,-139.34,4183.71,-1502.57,4932.31,20816.76,9221.48,4369.59,9288.49,9262.25,-869.75,58.25,24541.14,-2230.84,-5230.89,-3728.67,515.83,11996.54,716.33
0.382,-9887.34,-2223.95,682.09,3555.0,-139.65,4179.82,-1506.28,4937.46,20822.93,9227.2,4369.05,9288.22,9265.29,-865.5,58.16,24551.56,-2242.73,-5230.58,-3722.15,518.34,12007.98,726.12
0.384,-9883.09,-2216.22,689.15,3562.87,-128.75,4191.53,-1494.17,4942.55,20830.35,9235.2,4369.14,9290.64,9268.11,-863.85,60.75,24550.4,-2220.69,-5223.65,-3720.36,518.43,11999.53,725.36
0.386,-9872.5,-2200.66,712.44,3581.46,-97.86,4224.88,-1461.18,4956.23,20846.49,9251.7,4377.81,9302.84,9277.4,-858.22,74.7,24546.64,-2158.2,-5195.44,-3715.75,537.92,11996.99,730.5
0.388,-9866.19,-2190.11,732.06,3592.82,-74.12,4255.24,-1434.62,4963.92,20856.32,9262.16,4385.95,9315.27,9284.6,-855.45,89.72,24538.19,-2100.8,-5168.48,-3715.71,571.89,11989.92,732.06
0.390,-9867.31,-2188.24,746.55,3600.2,-52.48,4284.56,-1410.13,4973.98,20869.78,9270.97,4398.91,9334.58,9293.81,-848.07,114.62,24531.22,-2016.75,-5125.66,-3712.71,596.39,11976.91,736.53
0.392,-9873.39,-2197.13,740.07,3592.86,-61.78,4276.83,-1418.17,4972.5,20869.56,9264.62,4406.33,9341.82,9294.7,-840.02,123.65,24534.62,-2008.89,-5119.26,-3705.56,600.05,11983.71,745.7
0.394,-9878.09,-2207.5,717.22,3575.43,-98.3,4235.97,-1457.74,4957.21,20852.12,9247.41,4398.78,9328.99,9286.3,-844.72,105.68,24546.24,-2108.48,-5162.14,-3707.17,580.83,11992.47,739.35
0.396,-9881.53,-2214.21,701.13,3566.18,-119.81,4205.17,-1484.42,4949.08,20841.97,9238.24,4386.35,9311.56,9279.06,-852.99,84.85,24554.87,-2186.54,-5195.04,-3712.62,545.52,12002.26,733.99
0.398,-9883.36,-2218.5,694.83,3563.23,-125.62,4194.57,-1492.69,4948.94,20843.54,9236.55,4381.03,9303.65,9275.3,-854.1,74.52,24556.03,-2209.43,-5212.11,-3718.53,526.88,11999.58,717.45
0.400,-9885.73,-2219.13,689.91,3560.5,-129.77,4190.28,-1496.76,4943.13,20839.02,9233.24,4371.02,9294.08,9268.42,-864.43,62.67,24547.89,-2224.94,-5225.12,-3731.44,521.11,11996.36,700.28
0.402,-9884.7,-2213.09,698.09,3566.71,-117.53,4204.94,-1480.98,4941.79,20838.62,9237.8,4365.56,9292.42,9268.24,-873.33,60.04,24538.86,-2204.73,-5219.36,-3737.52,527.99,12004.36,708.06
0.404,-9880.1,-2205.09,717.76,3579.68,-90.93,4236.5,-1450.18,4949.26,20847.65,9249.24,4371.82,9302.84,9275.84,-869.21,76.62,24532.2,-2133.3,-5185.34,-3733.1,553.03,11994.35,717.89
0.406,-9876.21,-2199.81,735.42,3589.38,-67.28,4268.47,-1425.15,4958.42,20857.22,9258.49,4384.52,9319.6,9283.57,-861.3,98.03,24524.96,-2053.5,-5147.03,-3728.09,575.24,11982.46,726.16
0.408,-9884.48,-2208.49,727.59,3582.09,-75.64,4264.0,-1429.89,4953.1,20850.29,9251.34,4386.98,9322.02,9281.43,-862.64,103.13,24520.44,-2037.41,-5139.96,-3728.09,587.54,11992.52,735.64
0.410,-9892.08,-2219.84,706.81,3566.4,-104.34,4229.8,-1458.99,4939.11,20830.08,9231.85,4377.77,9304.94,9268.28,-871.54,84.04,24518.25,-2102.27,-5173.36,-3736.14,570.64,12004.27,734.17
0.412,-9897.84,-2230.21,685.89,3551.56,-133.57,4191.09,-1492.56,4927.71,20812.42,9214.6,4368.56,9285.9,9256.48,-874.94,62.67,24525.23,-2183.32,-5212.16,-3739.13,543.73,12007.31,729.52
0.414,-9899.9,-2234.01,673.5,3544.63,-149.13,4167.53,-1511.6,4924.8,20806.03,9209.1,4363.11,9274.41,9251.57,-874.04,50.02,24535.24,-2230.7,-5234.2,-3736.41,526.65,12016.16,729.25
0.416,-9896.41,-2229.54,669.12,3545.79,-154.27,4160.78,-1515.67,4924.45,20805.09,9213.12,4360.51,9270.3,9253.58,-873.37,45.51,24540.56,-2246.84,-5243.32,-3734.62,521.56,12017.33,722.36
0.418,-9890.74,-2218.1,681.5,3556.52,-135.59,4178.52,-1495.82,4931.11,20810.95,9223.36,4361.67,9272.8,9257.38,-871.76,50.43,24535.24,-2205.71,-5227.13,-3739.04,530.99,12006.95,712.48
0.420,-9890.96,-2209.25,699.12,3568.19,-110.02,4207.18,-1467.88,4938.22,20816.45,9232.97,4366.28,9279.42,9260.55,-871.49,61.78,24522.64,-2140.22,-5201.97,-3742.17,544.4,11987.24,708.01
0.422,-9887.16,-2196.86,722.1,3583.66,-81.27,4244.42,-1435.25,4949.17,20829.55,9250.22,4379.02,9299.35,9276.11,-864.65,85.43,24522.41,-2071.38,-5164.64,-3732.92,572.65,11984.83,722.14
0.424,-9889.48,-2199.05,727.73,3584.82,-73.36,4258.63,-1425.19,4953.19,20835.18,9254.65,4388.23,9314.2,9283.89,-860.45,101.88,24520.67,-2028.51,-5139.38,-3727.02,586.42,11979.37,727.86
0.426,-9893.46,-2208.98,716.95,3574.4,-90.3,4239.14,-1444.59,4948.23,20828.07,9245.17,4388.9,9312.72,9280.94,-859.78,98.93,24525.81,-2065.7,-5152.57,-3723.76,578.78,11988.76,728.13
0.428,-9898.29,-2218.5,699.79,3561.44,-114.75,4208.39,-1472.58,4938.89,20817.16,9231.9,4380.76,9299.62,9274.32,-865.06,81.81,24533.54,-2137.45,-5185.65,-3723.89,545.52,11993.72,723.79
0.430,-9898.07,-2223.78,684.77,3552.09,-136.79,4178.12,-1499.98,4931.82,20809.61,9223.18,4371.64,9286.08,9267.84,-868.59,63.52,24543.82,-2215.86,-5220.74,-3727.33,516.28,11995.91,715.17
0.432,-9894.76,-2224.22,682.35,3552.77,-138.63,4172.4,-1504.05,4935.98,20815.55,9227.29,4370.26,9285.18,9269.94,-867.43,60.93,24551.38,-2233.25,-5227.31,-3727.02,518.52,12005.03,719.77
0.434,-9885.91,-2217.52,693.49,3561.71,-123.65,4188.14,-1488.8,4945.37,20827.31,9238.15,4374.95,9292.92,9276.82,-862.87,68.44,24555.63,-2210.68,-5215.96,-3719.82,529.07,12002.71,718.47
0.436,-9877.33,-2209.74,712.08,3573.51,-99.15,4216.39,-1465.47,4956.9,20839.83,9249.87,4383.58,9304.63,9285.05,-856.07,82.43,24553.12,-2158.78,-5191.64,-3714.32,547.8,11996.32,721.56
0.438,-9869.23,-2199.68,737.25,3589.82,-64.1,4257.29,-1429.89,4971.74,20856.77,9265.51,4397.57,9322.69,9296.0,-848.65,103.98,24546.73,-2074.29,-5150.91,-3709.18,585.88,12006.51,736.98
0.440,-9870.89,-2199.95,746.32,3595.01,-50.38,4281.61,-1409.5,4976.39,20865.76,9271.68,4406.69,9337.93,9302.3,-847.18,121.1,24539.22,-2013.85,-5120.87,-3707.13,607.7,12015.22,748.96
0.442,-9872.85,-2205.8,739.93,3589.42,-60.8,4273.56,-1417.46,4972.99,20862.67,9265.65,4408.52,9339.45,9301.86,-846.95,122.62,24538.55,-2022.56,-5122.35,-3706.32,595.94,12008.97,745.25
0.444,-9881.04,-2216.98,718.25,3573.78,-93.03,4238.07,-1450.45,4956.9,20846.27,9248.53,4397.35,9323.63,9290.23,-854.28,101.97,24542.22,-2105.76,-5161.64,-3711.6,570.1,11999.8,731.53
0.446,-9890.38,-2228.07,697.42,3561.12,-119.18,4204.9,-1477.63,4946.62,20835.45,9235.92,4386.53,9306.24,9280.09,-857.5,82.75,24548.38,-2172.1,-5193.07,-3714.14,546.9,12000.47,726.92
0.448,-9893.2,-2233.7,686.56,3556.12,-131.96,4188.85,-1491.13,4945.95,20834.55,9233.91,4384.47,9299.58,9278.48,-853.84,75.41,24557.82,-2206.07,-5209.34,-3709.9,542.75,12021.17,733.94
0.450,-9886.8,-2226.77,690.4,3561.8,-128.21,4191.53,-1487.37,4951.98,20839.02,9240.61,4388.14,9301.5,9282.55,-847.31,77.52,24563.63,-2203.52,-5207.55,-3706.86,547.26,12016.07,730.19
0.452,-9881.97,-2218.28,705.2,3572.43,-108.05,4213.8,-1465.16,4958.24,20844.92,9248.53,4387.2,9302.93,9284.15,-850.93,79.39,24552.01,-2160.25,-5195.26,-3712.58,534.21,11984.83,718.52
0.454,-9875.31,-2208.75,723.62,3582.94,-84.13,4241.38,-1441.64,4962.58,20848.9,9256.13,4388.01,9307.76,9286.43,-859.56,83.77,24539.49,-2123.24,-5179.93,-3717.14,544.94,11984.69,721.96
0.456,-9866.64,-2200.53,746.73,3597.65,-53.02,4279.46,-1410.89,4976.97,20864.1,9269.27,4403.52,9327.87,9297.52,-851.87,108.54,24533.41,-2044.78,-5138.04,-3710.88,583.25,11996.09,736.0
0.458,-9868.97,-2207.77,743.46,3592.28,-59.1,4278.26,-1417.23,4976.35,20861.87,9264.49,4409.82,9335.03,9297.7,-848.87,116.01,24532.11,-2038.12,-5131.02,-3710.26,583.56,11986.12,734.08
0.460,-9870.98,-2219.35,733.49,3582.22,-72.96,4256.93,-1437.62,4972.19,20854.36,9252.42,4407.45,9326.0,9289.97,-849.77,107.38,24532.87,-2074.29,-5148.68,-3712.62,568.76,11992.29,735.95
0.462,-9874.11,-2227.84,716.6,3570.24,-100.4,4221.98,-1469.31,4961.28,20840.63,9238.33,4396.54,9309.64,9279.55,-856.83,85.16,24539.89,-2169.1,-5191.91,-3717.77,545.52,11998.73,729.02
0.464,-9874.55,-2232.22,704.88,3563.18,-116.63,4199.31,-1489.92,4959.36,20835.09,9233.51,4390.69,9299.4,9275.04,-856.12,72.02,24550.4,-2227.84,-5217.3,-3716.74,528.44,12008.47,725.22
0.466,-9870.26,-2229.14,705.47,3567.25,-114.13,4200.03,-1489.12,4964.59,20840.59,9240.84,4392.52,9302.08,9280.09,-851.87,73.81,24558.71,-2228.87,-5215.6,-3710.84,527.59,12012.45,725.98
0.468,-9864.36,-2222.75,719.86,3578.69,-92.58,4222.74,-1466.23,4973.44,20851.23,9252.19,4396.54,9310.04,9286.21,-848.65,84.27,24556.39,-2177.02,-5193.87,-3704.89,538.27,12009.5,729.47
0.470,-9862.13,-2218.81,733.32,3586.25,-75.28,4243.7,-1445.98,4975.54,20855.83,9259.03,4398.2,9317.01,9289.52,-850.53,92.94,24549.37,-2134.1,-5175.59,-3703.28,556.56,12001.59,729.43
